iter	Passed	Remaining
7188	39848	43295
7189	39853	43290
7190	39859	43285
7191	39865	43279
7192	39870	43274
7193	39876	43268
7194	39882	43263
7195	39887	43257
7196	39893	43252
7197	39898	43246
7198	39904	43241
7199	39910	43236
7200	39915	43230
7201	39921	43225
7202	39927	43219
7203	39932	43214
7204	39938	43208
7205	39944	43203
7206	39950	43198
7207	39955	43192
7208	39961	43187
7209	39967	43182
7210	39972	43176
7211	39978	43171
7212	39984	43165
7213	39989	43160
7214	39995	43154
7215	40000	43149
7216	40006	43144
7217	40012	43138
7218	40017	43132
7219	40022	43126
7220	40028	43121
7221	40033	43115
7222	40038	43109
7223	40044	43104
7224	40049	43098
7225	40054	43092
7226	40060	43086
7227	40065	43080
7228	40070	43075
7229	40076	43069
7230	40081	43064
7231	40087	43058
7232	40092	43052
7233	40098	43047
7234	40104	43041
7235	40109	43036
7236	40115	43030
7237	40120	43025
7238	40126	43019
7239	40132	43014
7240	40137	43008
7241	40142	43003
7242	40148	42997
7243	40153	42991
7244	40159	42985
7245	40164	42980
7246	40169	42974
7247	40175	42969
7248	40181	42963
7249	40186	42958
7250	40192	42952
7251	40197	42947
7252	40203	42941
7253	40209	42936
7254	40215	42931
7255	40220	42925
7256	40225	42919
7257	40231	42914
7258	40236	42908
7259	40242	42903
7260	40247	42897
7261	40253	42891
7262	40258	42886
7263	40264	42880
7264	40270	42875
7265	40275	42869
7266	40281	42864
7267	40286	42858
7268	40292	42852
7269	40297	42847
7270	40303	42841
7271	40308	42836
7272	40314	42830
7273	40320	42825
7274	40325	42819
7275	40331	42814
7276	40336	42808
7277	40341	42802
7278	40347	42797
7279	40353	42792
7280	40358	42786
7281	40364	42780
7282	40369	42775
7283	40375	42769
7284	40380	42763
7285	40385	42758
7286	40391	42752
7287	40397	42747
7288	40402	42741
7289	40408	42736
7290	40413	42730
7291	40419	42725
7292	40424	42719
7293	40429	42713
7294	40435	42707
7295	40441	42702
7296	40446	42697
7297	40452	42691
7298	40458	42686
7299	40463	42680
7300	40469	42675
7301	40474	42669
7302	40480	42664
7303	40485	42658
7304	40491	42653
7305	40496	42647
7306	40502	42641
7307	40507	42636
7308	40512	42630
7309	40518	42624
7310	40523	42619
7311	40529	42613
7312	40534	42607
7313	40540	42602
7314	40546	42597
7315	40552	42591
7316	40557	42586
7317	40563	42580
7318	40568	42575
7319	40574	42570
7320	40579	42564
7321	40585	42558
7322	40590	42553
7323	40596	42547
7324	40602	42542
7325	40607	42536
7326	40613	42531
7327	40619	42525
7328	40624	42520
7329	40630	42514
7330	40635	42508
7331	40641	42503
7332	40646	42498
7333	40652	42492
7334	40658	42487
7335	40664	42482
7336	40669	42476
7337	40675	42471
7338	40680	42465
7339	40686	42460
7340	40691	42454
7341	40697	42448
7342	40702	42443
7343	40707	42437
7344	40713	42431
7345	40718	42426
7346	40724	42420
7347	40729	42414
7348	40734	42408
7349	40740	42403
7350	40745	42397
7351	40751	42391
7352	40756	42386
7353	40762	42380
7354	40767	42375
7355	40773	42369
7356	40778	42363
7357	40783	42357
7358	40788	42352
7359	40794	42346
7360	40799	42340
7361	40805	42334
7362	40810	42329
7363	40816	42323
7364	40821	42318
7365	40827	42312
7366	40832	42306
7367	40837	42300
7368	40842	42295
7369	40848	42289
7370	40853	42283
7371	40859	42278
7372	40865	42272
7373	40870	42267
7374	40877	42262
7375	40882	42257
7376	40887	42251
7377	40893	42245
7378	40898	42239
7379	40903	42234
7380	40909	42228
7381	40914	42222
7382	40920	42217
7383	40925	42211
7384	40930	42205
7385	40935	42199
7386	40941	42193
7387	40946	42188
7388	40952	42183
7389	40958	42177
7390	40963	42171
7391	40969	42166
7392	40974	42161
7393	40980	42155
7394	40986	42150
7395	40991	42144
7396	40997	42138
7397	41002	42132
7398	41007	42127
7399	41013	42121
7400	41018	42115
7401	41024	42110
7402	41029	42104
7403	41035	42099
7404	41040	42093
7405	41046	42088
7406	41051	42082
7407	41057	42076
7408	41062	42071
7409	41067	42065
7410	41072	42059
7411	41078	42053
7412	41083	42047
7413	41088	42042
7414	41094	42036
7415	41099	42030
7416	41104	42024
7417	41110	42018
7418	41115	42013
7419	41120	42007
7420	41126	42002
7421	41131	41996
7422	41137	41990
7423	41142	41985
7424	41148	41979
7425	41153	41973
7426	41159	41968
7427	41164	41962
7428	41170	41957
7429	41175	41951
7430	41180	41945
7431	41186	41940
7432	41191	41934
7433	41196	41928
7434	41202	41922
7435	41208	41917
7436	41213	41911
7437	41219	41906
7438	41224	41900
7439	41230	41895
7440	41236	41890
7441	41241	41884
7442	41246	41878
7443	41252	41873
7444	41258	41867
7445	41263	41861
7446	41268	41856
7447	41274	41850
7448	41279	41844
7449	41284	41839
7450	41290	41833
7451	41295	41827
7452	41300	41821
7453	41305	41815
7454	41311	41809
7455	41316	41804
7456	41322	41799
7457	41328	41794
7458	41333	41788
7459	41339	41782
7460	41344	41776
7461	41349	41771
7462	41355	41765
7463	41360	41759
7464	41366	41754
7465	41371	41748
7466	41376	41742
7467	41382	41737
7468	41388	41731
7469	41393	41725
7470	41398	41720
7471	41403	41714
7472	41409	41708
7473	41414	41702
7474	41420	41697
7475	41425	41691
7476	41430	41685
7477	41436	41680
7478	41441	41674
7479	41446	41668
7480	41452	41663
7481	41457	41657
7482	41463	41652
7483	41469	41646
7484	41474	41640
7485	41479	41634
7486	41485	41629
7487	41490	41623
7488	41495	41617
7489	41501	41612
7490	41506	41606
7491	41512	41601
7492	41517	41595
7493	41522	41589
7494	41528	41583
7495	41533	41577
7496	41538	41571
7497	41544	41566
7498	41549	41560
7499	41554	41554
7500	41560	41549
7501	41566	41543
7502	41571	41538
7503	41578	41533
7504	41584	41529
7505	41591	41525
7506	41598	41520
7507	41605	41516
7508	41611	41511
7509	41616	41506
7510	41622	41500
7511	41627	41494
7512	41632	41488
7513	41638	41483
7514	41643	41477
7515	41649	41472
7516	41654	41466
7517	41660	41461
7518	41666	41455
7519	41671	41449
7520	41677	41444
7521	41682	41438
7522	41688	41433
7523	41693	41427
7524	41699	41422
7525	41704	41416
7526	41710	41410
7527	41715	41405
7528	41720	41399
7529	41725	41393
7530	41731	41387
7531	41736	41382
7532	41742	41376
7533	41747	41370
7534	41753	41365
7535	41758	41359
7536	41764	41354
7537	41769	41348
7538	41775	41343
7539	41780	41337
7540	41786	41331
7541	41791	41326
7542	41797	41320
7543	41802	41315
7544	41807	41309
7545	41813	41303
7546	41818	41297
7547	41823	41292
7548	41829	41286
7549	41835	41280
7550	41840	41275
7551	41846	41269
7552	41851	41264
7553	41856	41258
7554	41863	41253
7555	41868	41247
7556	41874	41242
7557	41879	41237
7558	41885	41231
7559	41890	41225
7560	41896	41220
7561	41901	41214
7562	41907	41208
7563	41912	41203
7564	41918	41197
7565	41923	41192
7566	41928	41186
7567	41934	41180
7568	41939	41175
7569	41945	41169
7570	41950	41163
7571	41955	41157
7572	41961	41152
7573	41966	41146
7574	41971	41140
7575	41977	41135
7576	41982	41129
7577	41988	41123
7578	41993	41118
7579	41998	41112
7580	42004	41106
7581	42010	41101
7582	42015	41095
7583	42021	41090
7584	42026	41084
7585	42031	41078
7586	42036	41072
7587	42042	41067
7588	42047	41061
7589	42052	41055
7590	42058	41049
7591	42063	41043
7592	42068	41037
7593	42073	41031
7594	42078	41026
7595	42084	41020
7596	42089	41014
7597	42095	41009
7598	42100	41003
7599	42105	40997
7600	42110	40991
7601	42116	40985
7602	42121	40980
7603	42126	40974
7604	42132	40968
7605	42137	40963
7606	42142	40957
7607	42148	40951
7608	42153	40945
7609	42158	40940
7610	42164	40934
7611	42169	40929
7612	42175	40923
7613	42180	40917
7614	42186	40912
7615	42191	40906
7616	42197	40900
7617	42202	40895
7618	42208	40889
7619	42213	40883
7620	42218	40878
7621	42225	40873
7622	42230	40867
7623	42235	40861
7624	42240	40856
7625	42246	40850
7626	42251	40844
7627	42257	40839
7628	42262	40833
7629	42267	40827
7630	42273	40821
7631	42278	40816
7632	42284	40810
7633	42289	40804
7634	42294	40798
7635	42300	40793
7636	42305	40787
7637	42310	40781
7638	42316	40776
7639	42321	40770
7640	42327	40765
7641	42332	40759
7642	42338	40753
7643	42343	40748
7644	42348	40742
7645	42354	40736
7646	42359	40731
7647	42364	40725
7648	42370	40719
7649	42375	40714
7650	42381	40708
7651	42386	40702
7652	42391	40696
7653	42397	40691
7654	42402	40685
7655	42407	40679
7656	42413	40674
7657	42419	40668
7658	42424	40663
7659	42430	40657
7660	42435	40652
7661	42441	40646
7662	42446	40640
7663	42452	40635
7664	42457	40629
7665	42462	40623
7666	42468	40618
7667	42473	40612
7668	42478	40606
7669	42484	40601
7670	42489	40595
7671	42495	40590
7672	42501	40584
7673	42507	40579
7674	42512	40574
7675	42518	40568
7676	42524	40563
7677	42529	40557
7678	42535	40552
7679	42541	40547
7680	42547	40541
7681	42552	40536
7682	42558	40531
7683	42563	40525
7684	42569	40520
7685	42575	40515
7686	42582	40510
7687	42587	40504
7688	42593	40499
7689	42598	40493
7690	42604	40488
7691	42610	40483
7692	42616	40477
7693	42622	40472
7694	42627	40467
7695	42633	40462
7696	42639	40456
7697	42645	40451
7698	42650	40445
7699	42655	40440
7700	42661	40434
7701	42667	40429
7702	42673	40424
7703	42679	40418
7704	42685	40413
7705	42691	40408
7706	42697	40403
7707	42702	40398
7708	42708	40392
7709	42714	40387
7710	42720	40382
7711	42725	40376
7712	42731	40371
7713	42737	40366
7714	42743	40361
7715	42749	40356
7716	42755	40351
7717	42761	40345
7718	42767	40340
7719	42772	40335
7720	42778	40329
7721	42784	40324
7722	42789	40318
7723	42795	40313
7724	42801	40308
7725	42807	40302
7726	42813	40297
7727	42818	40292
7728	42824	40286
7729	42830	40281
7730	42836	40276
7731	42841	40271
7732	42847	40265
7733	42853	40260
7734	42859	40255
7735	42865	40250
7736	42871	40244
7737	42876	40239
7738	42882	40233
7739	42888	40228
7740	42894	40223
7741	42899	40218
7742	42905	40212
7743	42911	40207
7744	42917	40201
7745	42922	40196
7746	42928	40191
7747	42934	40185
7748	42940	40180
7749	42945	40174
7750	42951	40169
7751	42957	40164
7752	42962	40158
7753	42968	40153
7754	42974	40147
7755	42979	40142
7756	42985	40137
7757	42990	40131
7758	42996	40125
7759	43001	40120
7760	43007	40114
7761	43013	40109
7762	43018	40103
7763	43023	40097
7764	43029	40092
7765	43034	40086
7766	43039	40080
7767	43045	40074
7768	43050	40069
7769	43055	40063
7770	43061	40058
7771	43066	40052
7772	43071	40046
7773	43077	40040
7774	43082	40035
7775	43087	40029
7776	43093	40023
7777	43098	40018
7778	43104	40012
7779	43109	40006
7780	43115	40000
7781	43120	39995
7782	43125	39989
7783	43130	39983
7784	43136	39978
7785	43142	39972
7786	43147	39967
7787	43152	39961
7788	43157	39955
7789	43165	39951
7790	43171	39946
7791	43176	39940
7792	43181	39934
7793	43187	39928
7794	43192	39923
7795	43198	39917
7796	43203	39912
7797	43208	39906
7798	43214	39900
7799	43219	39894
7800	43224	39889
7801	43230	39883
7802	43235	39878
7803	43241	39872
7804	43246	39866
7805	43252	39861
7806	43258	39856
7807	43263	39850
7808	43269	39844
7809	43274	39839
7810	43279	39833
7811	43285	39827
7812	43290	39822
7813	43296	39816
7814	43301	39811
7815	43307	39805
7816	43312	39799
7817	43318	39794
7818	43324	39788
7819	43329	39782
7820	43334	39777
7821	43339	39771
7822	43345	39766
7823	43351	39760
7824	43356	39754
7825	43361	39749
7826	43367	39743
7827	43372	39738
7828	43378	39732
7829	43383	39726
7830	43388	39721
7831	43394	39715
7832	43399	39709
7833	43405	39704
7834	43411	39699
7835	43417	39693
7836	43422	39688
7837	43428	39682
7838	43433	39677
7839	43439	39671
7840	43444	39666
7841	43450	39660
7842	43456	39655
7843	43461	39649
7844	43466	39643
7845	43472	39638
7846	43477	39632
7847	43483	39627
7848	43488	39621
7849	43494	39615
7850	43499	39609
7851	43504	39604
7852	43510	39598
7853	43515	39592
7854	43520	39587
7855	43526	39581
7856	43531	39575
7857	43536	39569
7858	43542	39564
7859	43547	39558
7860	43553	39552
7861	43558	39547
7862	43563	39541
7863	43568	39535
7864	43574	39530
7865	43579	39524
7866	43585	39519
7867	43591	39513
7868	43596	39507
7869	43602	39502
7870	43607	39496
7871	43613	39491
7872	43618	39485
7873	43624	39480
7874	43629	39474
7875	43634	39468
7876	43640	39463
7877	43646	39457
7878	43651	39451
7879	43656	39446
7880	43661	39440
7881	43666	39434
7882	43672	39428
7883	43677	39422
7884	43682	39417
7885	43688	39411
7886	43693	39406
7887	43699	39400
7888	43704	39394
7889	43710	39389
7890	43715	39383
7891	43720	39377
7892	43726	39371
7893	43731	39365
7894	43736	39360
7895	43742	39354
7896	43747	39349
7897	43753	39343
7898	43758	39337
7899	43764	39332
7900	43769	39326
7901	43775	39321
7902	43780	39315
7903	43785	39309
7904	43791	39303
7905	43796	39298
7906	43802	39292
7907	43807	39287
7908	43813	39281
7909	43818	39276
7910	43824	39270
7911	43829	39264
7912	43835	39259
7913	43840	39253
7914	43846	39248
7915	43851	39242
7916	43857	39237
7917	43862	39231
7918	43868	39225
7919	43873	39220
7920	43878	39214
7921	43883	39208
7922	43889	39202
7923	43894	39196
7924	43899	39191
7925	43905	39185
7926	43910	39179
7927	43915	39174
7928	43921	39168
7929	43926	39162
7930	43931	39156
7931	43936	39150
7932	43942	39145
7933	43947	39139
7934	43952	39133
7935	43958	39128
7936	43963	39122
7937	43968	39116
7938	43974	39110
7939	43979	39105
7940	43985	39099
7941	43990	39093
7942	43996	39088
7943	44001	39082
7944	44006	39076
7945	44010	39070
7946	44016	39064
7947	44021	39059
7948	44027	39053
7949	44032	39047
7950	44038	39042
7951	44043	39036
7952	44049	39031
7953	44054	39025
7954	44060	39019
7955	44065	39014
7956	44071	39008
7957	44076	39003
7958	44082	38997
7959	44087	38992
7960	44095	38988
7961	44100	38982
7962	44106	38977
7963	44111	38971
7964	44117	38966
7965	44122	38960
7966	44128	38954
7967	44133	38949
7968	44139	38943
7969	44144	38938
7970	44149	38932
7971	44154	38926
7972	44160	38920
7973	44165	38915
7974	44170	38909
7975	44176	38903
7976	44181	38897
7977	44186	38891
7978	44192	38886
7979	44197	38880
7980	44203	38874
7981	44208	38869
7982	44214	38864
7983	44219	38858
7984	44224	38852
7985	44230	38847
7986	44236	38841
7987	44242	38836
7988	44247	38830
7989	44252	38824
7990	44258	38819
7991	44263	38813
7992	44269	38808
7993	44274	38802
7994	44279	38796
7995	44285	38791
7996	44291	38785
7997	44296	38780
7998	44302	38774
7999	44307	38768
8000	44313	38763
8001	44318	38757
8002	44323	38752
8003	44329	38746
8004	44335	38741
8005	44340	38735
8006	44345	38729
8007	44351	38724
8008	44356	38718
8009	44362	38712
8010	44367	38707
8011	44373	38701
8012	44378	38696
8013	44383	38690
8014	44389	38684
8015	44394	38679
8016	44400	38673
8017	44405	38668
8018	44411	38662
8019	44416	38656
8020	44421	38651
8021	44427	38645
8022	44432	38639
8023	44438	38634
8024	44443	38628
8025	44448	38622
8026	44454	38617
8027	44459	38611
8028	44464	38605
8029	44469	38599
8030	44475	38593
8031	44480	38588
8032	44486	38582
8033	44491	38577
8034	44497	38571
8035	44502	38566
8036	44508	38560
8037	44513	38554
8038	44518	38548
8039	44524	38543
8040	44529	38537
8041	44534	38531
8042	44540	38526
8043	44545	38520
8044	44551	38514
8045	44556	38509
8046	44561	38503
8047	44566	38497
8048	44572	38492
8049	44577	38486
8050	44583	38480
8051	44588	38475
8052	44593	38469
8053	44599	38463
8054	44604	38458
8055	44609	38452
8056	44615	38446
8057	44620	38440
8058	44625	38434
8059	44631	38429
8060	44636	38423
8061	44642	38418
8062	44648	38412
8063	44653	38407
8064	44658	38401
8065	44664	38395
8066	44670	38390
8067	44675	38385
8068	44681	38379
8069	44686	38374
8070	44692	38368
8071	44697	38362
8072	44703	38357
8073	44708	38351
8074	44714	38346
8075	44719	38340
8076	44725	38335
8077	44730	38329
8078	44736	38323
8079	44741	38318
8080	44747	38312
8081	44752	38307
8082	44757	38301
8083	44763	38295
8084	44768	38290
8085	44774	38284
8086	44779	38279
8087	44785	38273
8088	44790	38267
8089	44796	38262
8090	44802	38257
8091	44807	38251
8092	44813	38246
8093	44818	38240
8094	44824	38235
8095	44830	38229
8096	44835	38224
8097	44841	38218
8098	44846	38212
8099	44852	38207
8100	44858	38202
8101	44863	38196
8102	44869	38191
8103	44874	38185
8104	44880	38180
8105	44886	38174
8106	44891	38169
8107	44896	38163
8108	44902	38157
8109	44907	38152
8110	44913	38146
8111	44918	38141
8112	44924	38135
8113	44930	38130
8114	44935	38124
8115	44941	38119
8116	44946	38113
8117	44952	38108
8118	44957	38102
8119	44963	38096
8120	44968	38091
8121	44973	38085
8122	44979	38080
8123	44985	38074
8124	44991	38069
8125	44996	38063
8126	45002	38058
8127	45007	38052
8128	45012	38046
8129	45018	38041
8130	45032	38043
8131	45038	38037
8132	45044	38032
8133	45049	38026
8134	45054	38021
8135	45060	38015
8136	45066	38010
8137	45071	38004
8138	45076	37998
8139	45082	37993
8140	45087	37987
8141	45093	37981
8142	45098	37975
8143	45103	37970
8144	45108	37964
8145	45114	37958
8146	45120	37953
8147	45125	37948
8148	45131	37942
8149	45136	37936
8150	45142	37931
8151	45147	37925
8152	45152	37919
8153	45158	37914
8154	45163	37908
8155	45168	37902
8156	45174	37897
8157	45179	37891
8158	45185	37885
8159	45190	37880
8160	45195	37874
8161	45201	37868
8162	45206	37863
8163	45212	37857
8164	45217	37852
8165	45223	37846
8166	45229	37841
8167	45234	37835
8168	45240	37830
8169	45245	37824
8170	45251	37819
8171	45256	37813
8172	45262	37808
8173	45267	37802
8174	45273	37796
8175	45278	37791
8176	45284	37785
8177	45289	37780
8178	45295	37774
8179	45301	37769
8180	45306	37763
8181	45311	37758
8182	45317	37752
8183	45323	37747
8184	45328	37741
8185	45334	37736
8186	45340	37730
8187	45345	37725
8188	45351	37719
8189	45356	37714
8190	45362	37708
8191	45367	37702
8192	45377	37700
8193	45382	37695
8194	45388	37689
8195	45393	37683
8196	45399	37678
8197	45404	37673
8198	45410	37667
8199	45415	37661
8200	45421	37656
8201	45426	37650
8202	45432	37645
8203	45437	37639
8204	45442	37633
8205	45448	37627
8206	45453	37622
8207	45459	37616
8208	45464	37611
8209	45470	37605
8210	45475	37600
8211	45481	37594
8212	45487	37589
8213	45493	37584
8214	45498	37578
8215	45504	37573
8216	45510	37567
8217	45515	37562
8218	45521	37557
8219	45526	37551
8220	45532	37545
8221	45537	37540
8222	45543	37534
8223	45548	37528
8224	45554	37523
8225	45559	37517
8226	45564	37511
8227	45570	37506
8228	45575	37500
8229	45581	37495
8230	45586	37489
8231	45591	37483
8232	45597	37477
8233	45602	37472
8234	45607	37466
8235	45613	37460
8236	45618	37455
8237	45624	37449
8238	45629	37444
8239	45635	37438
8240	45640	37433
8241	45646	37427
8242	45651	37421
8243	45657	37416
8244	45662	37410
8245	45667	37404
8246	45673	37399
8247	45678	37393
8248	45684	37388
8249	45689	37382
8250	45695	37377
8251	45700	37371
8252	45706	37365
8253	45711	37360
8254	45717	37354
8255	45723	37349
8256	45728	37344
8257	45734	37338
8258	45740	37333
8259	45745	37327
8260	45751	37322
8261	45756	37316
8262	45761	37310
8263	45767	37304
8264	45772	37299
8265	45777	37293
8266	45783	37288
8267	45788	37282
8268	45794	37276
8269	45799	37270
8270	45805	37265
8271	45810	37259
8272	45815	37254
8273	45821	37248
8274	45826	37242
8275	45831	37236
8276	45836	37231
8277	45842	37225
8278	45848	37220
8279	45853	37214
8280	45858	37208
8281	45864	37203
8282	45869	37197
8283	45874	37191
8284	45880	37186
8285	45885	37180
8286	45890	37174
8287	45896	37168
8288	45901	37163
8289	45907	37157
8290	45912	37152
8291	45918	37146
8292	45923	37140
8293	45928	37135
8294	45934	37129
8295	45939	37124
8296	45945	37118
8297	45951	37113
8298	45956	37107
8299	45962	37101
8300	45967	37096
8301	45972	37090
8302	45978	37084
8303	45983	37079
8304	45988	37073
8305	45994	37067
8306	45999	37061
8307	46004	37056
8308	46010	37050
8309	46015	37045
8310	46021	37039
8311	46026	37033
8312	46031	37028
8313	46037	37022
8314	46042	37016
8315	46048	37011
8316	46053	37005
8317	46058	36999
8318	46063	36994
8319	46069	36988
8320	46074	36982
8321	46080	36977
8322	46085	36971
8323	46091	36966
8324	46096	36960
8325	46102	36954
8326	46107	36949
8327	46112	36943
8328	46118	36938
8329	46124	36932
8330	46129	36926
8331	46134	36921
8332	46140	36915
8333	46145	36909
8334	46150	36904
8335	46157	36899
8336	46164	36895
8337	46171	36890
8338	46176	36884
8339	46182	36879
8340	46187	36873
8341	46193	36868
8342	46198	36862
8343	46204	36857
8344	46210	36851
8345	46215	36846
8346	46221	36840
8347	46227	36835
8348	46232	36829
8349	46237	36823
8350	46242	36818
8351	46248	36812
8352	46253	36806
8353	46259	36801
8354	46264	36795
8355	46268	36789
8356	46274	36783
8357	46279	36778
8358	46285	36772
8359	46290	36766
8360	46296	36761
8361	46301	36755
8362	46307	36750
8363	46312	36744
8364	46318	36739
8365	46323	36733
8366	46329	36728
8367	46335	36722
8368	46340	36717
8369	46346	36711
8370	46352	36706
8371	46357	36700
8372	46363	36695
8373	46368	36689
8374	46374	36684
8375	46379	36678
8376	46385	36672
8377	46390	36667
8378	46395	36661
8379	46401	36655
8380	46406	36650
8381	46412	36644
8382	46417	36639
8383	46422	36633
8384	46428	36627
8385	46433	36622
8386	46439	36616
8387	46444	36611
8388	46450	36605
8389	46456	36600
8390	46461	36594
8391	46467	36589
8392	46472	36583
8393	46478	36577
8394	46483	36572
8395	46488	36566
8396	46494	36560
8397	46500	36555
8398	46505	36549
8399	46510	36544
8400	46516	36538
8401	46521	36533
8402	46526	36527
8403	46532	36521
8404	46537	36515
8405	46542	36510
8406	46548	36504
8407	46553	36498
8408	46559	36493
8409	46564	36487
8410	46570	36481
8411	46575	36476
8412	46580	36470
8413	46586	36464
8414	46591	36459
8415	46596	36453
8416	46602	36447
8417	46607	36442
8418	46612	36436
8419	46617	36430
8420	46623	36424
8421	46628	36419
8422	46634	36413
8423	46639	36408
8424	46645	36402
8425	46650	36396
8426	46655	36391
8427	46660	36385
8428	46666	36379
8429	46671	36374
8430	46677	36368
8431	46682	36362
8432	46687	36356
8433	46692	36351
8434	46698	36345
8435	46703	36339
8436	46709	36334
8437	46714	36328
8438	46719	36322
8439	46724	36317
8440	46730	36311
8441	46736	36305
8442	46741	36300
8443	46747	36294
8444	46752	36289
8445	46758	36283
8446	46763	36278
8447	46768	36272
8448	46774	36267
8449	46780	36261
8450	46785	36256
8451	46791	36250
8452	46797	36245
8453	46802	36239
8454	46808	36234
8455	46813	36228
8456	46819	36222
8457	46824	36217
8458	46830	36212
8459	46836	36206
8460	46842	36201
8461	46848	36196
8462	46853	36190
8463	46859	36185
8464	46864	36179
8465	46870	36174
8466	46875	36168
8467	46881	36163
8468	46887	36157
8469	46893	36152
8470	46898	36147
8471	46904	36141
8472	46909	36136
8473	46915	36130
8474	46921	36125
8475	46926	36119
8476	46932	36114
8477	46937	36108
8478	46943	36102
8479	46948	36097
8480	46954	36091
8481	46959	36086
8482	46965	36080
8483	46970	36075
8484	46976	36069
8485	46981	36063
8486	46987	36058
8487	46992	36052
8488	46998	36047
8489	47003	36041
8490	47009	36036
8491	47015	36030
8492	47020	36025
8493	47026	36019
8494	47031	36014
8495	47037	36008
8496	47042	36003
8497	47048	35997
8498	47053	35992
8499	47059	35986
8500	47064	35980
8501	47070	35975
8502	47075	35969
8503	47081	35964
8504	47086	35958
8505	47092	35953
8506	47098	35947
8507	47103	35942
8508	47108	35936
8509	47114	35931
8510	47120	35925
8511	47125	35920
8512	47130	35914
8513	47136	35908
8514	47142	35903
8515	47147	35897
8516	47153	35892
8517	47159	35887
8518	47164	35881
8519	47170	35875
8520	47175	35870
8521	47180	35864
8522	47186	35858
8523	47191	35853
8524	47197	35847
8525	47203	35842
8526	47208	35836
8527	47214	35831
8528	47219	35825
8529	47224	35820
8530	47230	35814
8531	47236	35809
8532	47241	35803
8533	47247	35797
8534	47252	35792
8535	47258	35786
8536	47263	35781
8537	47269	35775
8538	47274	35770
8539	47279	35764
8540	47285	35758
8541	47290	35753
8542	47295	35747
8543	47301	35741
8544	47306	35736
8545	47312	35730
8546	47317	35724
8547	47323	35719
8548	47328	35714
8549	47334	35708
8550	47340	35703
8551	47345	35697
8552	47351	35692
8553	47356	35686
8554	47362	35681
8555	47368	35675
8556	47373	35669
8557	47378	35664
8558	47384	35658
8559	47389	35652
8560	47394	35647
8561	47400	35641
8562	47405	35635
8563	47411	35630
8564	47416	35624
8565	47422	35619
8566	47427	35613
8567	47433	35608
8568	47438	35602
8569	47444	35597
8570	47449	35591
8571	47455	35586
8572	47460	35580
8573	47466	35574
8574	47471	35568
8575	47476	35563
8576	47481	35557
8577	47487	35551
8578	47492	35546
8579	47498	35540
8580	47503	35535
8581	47508	35529
8582	47514	35523
8583	47519	35518
8584	47525	35512
8585	47530	35506
8586	47535	35500
8587	47540	35495
8588	47546	35489
8589	47551	35483
8590	47557	35478
8591	47562	35472
8592	47568	35467
8593	47573	35461
8594	47579	35456
8595	47584	35450
8596	47590	35444
8597	47595	35439
8598	47601	35433
8599	47607	35428
8600	47612	35422
8601	47617	35417
8602	47623	35411
8603	47628	35406
8604	47634	35400
8605	47639	35394
8606	47644	35388
8607	47650	35383
8608	47655	35377
8609	47661	35372
8610	47666	35366
8611	47671	35360
8612	47676	35354
8613	47682	35349
8614	47687	35343
8615	47693	35338
8616	47698	35332
8617	47703	35326
8618	47709	35320
8619	47714	35315
8620	47719	35309
8621	47725	35303
8622	47730	35298
8623	47736	35293
8624	47741	35287
8625	47747	35282
8626	47752	35276
8627	47758	35271
8628	47764	35265
8629	47770	35260
8630	47775	35254
8631	47780	35248
8632	47786	35243
8633	47791	35237
8634	47797	35232
8635	47802	35226
8636	47808	35221
8637	47813	35215
8638	47819	35210
8639	47827	35206
8640	47833	35200
8641	47838	35195
8642	47843	35189
8643	47849	35183
8644	47854	35178
8645	47860	35172
8646	47865	35166
8647	47870	35161
8648	47875	35155
8649	47881	35149
8650	47886	35144
8651	47892	35138
8652	47897	35133
8653	47903	35127
8654	47909	35122
8655	47914	35116
8656	47920	35111
8657	47926	35106
8658	47931	35100
8659	47937	35094
8660	47942	35089
8661	47947	35083
8662	47953	35077
8663	47960	35073
8664	47966	35068
8665	47973	35063
8666	47980	35059
8667	47986	35053
8668	47992	35049
8669	47999	35044
8670	48005	35039
8671	48012	35035
8672	48019	35030
8673	48025	35025
8674	48032	35020
8675	48039	35016
8676	48045	35011
8677	48050	35005
8678	48056	34999
8679	48061	34994
8680	48068	34989
8681	48074	34984
8682	48080	34978
8683	48085	34973
8684	48090	34967
8685	48096	34962
8686	48102	34956
8687	48107	34950
8688	48112	34945
8689	48118	34939
8690	48124	34934
8691	48129	34928
8692	48134	34923
8693	48140	34917
8694	48145	34912
8695	48151	34906
8696	48156	34900
8697	48161	34894
8698	48167	34889
8699	48172	34883
8700	48178	34878
8701	48183	34872
8702	48189	34866
8703	48194	34861
8704	48199	34855
8705	48204	34849
8706	48210	34843
8707	48215	34838
8708	48221	34832
8709	48226	34827
8710	48232	34821
8711	48237	34816
8712	48243	34810
8713	48249	34805
8714	48254	34799
8715	48260	34794
8716	48266	34789
8717	48272	34783
8718	48277	34778
8719	48283	34772
8720	48289	34767
8721	48294	34761
8722	48300	34756
8723	48306	34751
8724	48311	34745
8725	48317	34740
8726	48323	34734
8727	48328	34729
8728	48334	34723
8729	48339	34718
8730	48345	34712
8731	48350	34707
8732	48356	34701
8733	48362	34696
8734	48367	34690
8735	48373	34685
8736	48378	34679
8737	48384	34674
8738	48389	34668
8739	48395	34662
8740	48400	34657
8741	48406	34651
